age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,an_income,pre_total_duration
32,1,1,1,0,14686,1,0,0,21,0,101,2,512,0,0,1.0,176232,0
41,9,1,1,0,38578,1,1,0,18,2,121,2,797,0,3,0.0,810138,0
49,7,1,1,0,7488,0,0,0,17,4,69,1,678,0,3,2.0,217152,0
35,1,1,1,0,11635,1,0,0,20,0,184,4,524,0,3,1.0,174525,0
33,1,1,1,0,28169,0,0,2,16,7,152,3,128,0,3,2.0,366197,0
49,6,1,2,0,6949,0,0,0,21,0,826,3,450,0,0,2.0,201521,0
29,6,1,3,0,53766,0,0,1,21,8,158,2,510,0,3,2.0,483894,0
35,9,1,1,0,78955,1,0,0,27,7,345,1,666,0,3,1.0,1184325,0
55,4,2,2,0,32756,0,0,0,11,1,158,1,21,0,3,2.0,1146460,0
37,1,1,1,0,8423,1,0,2,20,5,67,2,397,0,3,1.0,143191,0
31,6,2,1,0,72520,0,0,0,7,4,104,1,493,1,0,2.0,797720,104
31,9,1,1,0,101002,1,1,2,16,7,177,1,164,0,3,0.0,1111022,0
30,10,1,1,0,47252,0,0,0,21,8,158,3,325,0,3,3.0,472520,0
30,7,1,2,0,62993,0,0,2,20,5,177,1,664,0,3,2.0,629930,0
32,7,1,1,0,89110,1,1,2,30,7,152,2,150,0,3,0.0,1069320,0
34,5,1,0,0,101180,0,0,0,18,1,158,2,715,0,3,3.0,1416520,0
34,4,1,2,0,18164,1,0,0,6,7,101,1,461,0,0,2.0,254296,0
35,4,1,1,0,90988,1,0,0,27,7,345,1,58,0,3,2.0,1364820,0
37,1,1,1,0,39310,1,0,0,13,7,345,2,722,0,3,1.0,668270,0
60,5,2,1,0,72892,0,0,0,14,7,101,1,275,3,0,3.0,2915680,303
51,0,1,0,0,34832,0,0,2,20,5,158,1,703,0,3,2.0,1079792,0
43,1,1,1,0,34043,1,0,0,27,7,345,1,93,0,3,1.0,782989,0
32,0,1,1,0,21997,1,1,0,7,4,158,1,194,0,3,2.0,263964,0
30,2,1,1,0,15694,1,1,0,8,4,158,4,696,0,3,0.0,156940,0
37,0,0,1,0,5678,1,0,2,2,5,63,3,52,0,3,2.0,96526,0
37,4,1,1,0,92049,1,0,0,12,7,1045,3,495,0,3,2.0,1564833,0
39,10,1,1,0,97579,1,0,1,17,0,826,2,85,0,1,3.0,1854001,0
34,1,2,1,0,96430,1,0,0,27,7,345,1,753,0,3,1.0,1350020,0
34,1,1,1,0,84759,1,0,0,27,7,345,1,235,0,3,1.0,1186626,0
37,1,1,0,0,5467,1,0,0,17,9,248,1,730,0,3,1.0,92939,0
51,4,2,2,0,62257,1,1,0,8,4,271,3,668,0,3,2.0,1929967,0
37,1,2,1,0,4283,1,0,2,20,5,64,1,675,0,3,1.0,72811,0
30,4,1,2,0,52754,0,0,0,18,1,158,2,48,0,3,2.0,527540,0
33,1,1,0,0,-5942,0,0,0,7,4,158,1,517,0,3,2.0,-77246,0
32,3,2,2,0,6660,0,0,0,21,8,158,1,518,0,3,2.0,79920,0
29,10,2,2,0,86309,0,0,0,14,4,271,4,64,0,3,3.0,776781,0
34,4,1,1,0,27781,1,0,0,27,7,345,2,615,0,3,2.0,388934,0
49,1,1,1,0,99110,0,1,1,28,4,158,4,463,0,3,2.0,2874190,0
33,4,2,2,0,87971,1,1,2,15,7,152,1,582,0,3,2.0,1143623,0
57,5,1,0,0,83890,0,0,0,9,1,158,2,538,0,3,3.0,3103930,0
33,1,1,0,0,25772,1,0,2,2,5,87,1,121,0,3,1.0,335036,0
58,5,1,1,0,5162,0,1,1,7,4,271,2,826,0,3,3.0,196156,0
33,4,1,2,0,-3822,1,1,2,16,7,152,1,533,0,3,2.0,-49686,0
31,9,2,1,0,36245,1,0,2,28,7,345,2,331,0,3,1.0,398695,0
32,0,1,1,0,7314,0,0,0,7,4,101,2,557,1,0,2.0,87768,101
40,1,1,0,0,22479,1,0,2,16,7,245,2,171,0,3,1.0,449580,0
35,4,1,2,0,35888,1,0,2,28,7,246,4,795,0,3,2.0,538320,0
33,1,1,0,0,46078,0,0,0,17,4,158,1,146,0,3,2.0,599014,0
29,10,1,1,0,93127,0,0,0,21,8,826,3,343,0,3,3.0,838143,0
30,2,1,2,0,35139,0,1,0,26,2,158,3,174,0,3,2.0,351390,0
51,1,1,0,0,9446,0,0,0,28,1,158,2,327,0,3,2.0,292826,0
31,4,2,2,0,58042,1,1,0,4,1,158,2,440,0,3,2.0,638462,0
29,4,1,1,0,38290,1,0,0,7,4,271,1,576,0,3,2.0,344610,0
34,0,0,0,0,41951,1,0,2,2,5,87,1,72,0,3,2.0,587314,0
33,1,1,1,0,100272,1,0,2,15,7,345,1,38,0,3,1.0,1303536,0
30,10,1,0,0,21235,0,0,0,26,2,158,2,120,0,3,3.0,212350,0
31,9,2,1,0,79357,0,1,0,21,8,14,1,465,0,3,2.0,872927,0
60,5,1,1,0,76525,1,0,0,8,7,1045,1,124,0,3,3.0,3061000,0
31,4,2,2,0,39752,0,0,0,4,1,158,1,567,0,3,2.0,437272,0
36,0,1,1,0,39421,1,1,0,4,0,158,2,583,0,3,2.0,630736,0
42,2,2,2,0,71705,0,0,0,30,0,101,1,454,0,3,2.0,1577510,0
29,3,2,1,0,56899,0,0,0,21,8,158,1,627,0,3,2.0,512091,0
33,1,2,1,0,73203,1,0,0,30,0,518,2,867,2,2,1.0,951639,1036
33,4,1,1,0,51940,1,0,1,3,0,826,2,433,0,3,2.0,675220,0
33,4,1,2,0,63525,1,0,0,12,7,345,1,482,0,3,2.0,825825,0
41,0,1,1,0,29997,1,1,0,5,7,207,2,815,1,0,2.0,629937,207
33,4,1,1,0,22555,1,0,0,27,7,345,1,168,0,3,2.0,293215,0
30,6,1,1,0,21166,1,0,0,11,7,345,1,841,0,3,1.0,211660,0
36,3,1,0,0,77896,0,0,2,30,7,142,1,345,0,3,2.0,1246336,0
53,9,1,1,0,94040,0,0,0,14,4,158,1,307,0,3,2.0,3103320,0
31,9,1,1,0,22443,0,0,0,18,1,48,2,678,0,3,2.0,246873,0
49,7,0,0,0,29570,1,0,2,8,7,152,1,719,0,3,1.0,857530,0
33,4,2,1,0,2934,0,0,0,21,8,158,1,241,0,3,2.0,38142,0
33,9,1,1,0,59303,1,0,0,27,7,345,4,292,0,3,1.0,770939,0
33,4,1,2,0,24483,1,1,0,18,1,158,2,535,0,3,2.0,318279,0
33,1,0,0,0,29545,0,1,0,21,8,147,3,204,0,3,2.0,384085,0
32,2,1,2,0,21075,1,0,0,11,2,248,1,631,2,2,1.0,252900,496
35,9,1,3,0,79901,1,0,0,27,7,87,1,812,1,0,1.0,1198515,87
49,1,1,1,0,30624,0,1,0,28,4,158,4,87,0,3,2.0,888096,0
29,1,1,1,0,9171,1,0,0,3,2,104,1,857,0,3,1.0,82539,0
33,4,1,2,0,94951,0,0,0,18,1,158,1,870,0,3,2.0,1234363,0
30,5,2,2,0,48544,0,0,0,27,7,121,1,84,0,3,3.0,485440,0
30,10,1,1,0,93035,1,0,0,4,1,72,1,609,0,3,3.0,930350,0
57,10,1,1,0,64804,0,0,1,22,1,158,4,498,0,3,3.0,2397748,0
34,9,2,1,0,73106,1,0,2,16,7,345,3,291,0,3,1.0,1023484,0
42,8,2,3,0,14328,0,0,0,7,7,101,1,678,2,2,3.0,315216,202
51,4,1,1,0,62488,0,0,0,11,1,158,3,622,0,3,2.0,1937128,0
32,7,1,1,0,17493,1,0,0,17,0,351,1,139,0,0,1.0,209916,0
31,4,1,2,0,18797,0,1,0,26,8,101,2,669,0,3,2.0,206767,0
42,4,1,2,0,35599,1,0,0,28,0,101,4,723,0,0,2.0,783178,0
35,0,0,1,0,40782,1,0,0,7,7,207,2,473,0,0,2.0,611730,0
30,8,2,3,0,35242,0,0,2,2,5,158,3,108,0,3,3.0,352420,0
56,4,1,1,0,7738,0,0,0,30,5,177,1,817,0,3,2.0,278568,0
36,1,0,0,0,33737,0,0,0,28,4,271,3,549,0,3,2.0,539792,0
29,1,1,1,0,89425,1,0,0,27,7,345,1,439,0,3,1.0,804825,0
30,4,1,2,0,74363,0,0,0,11,4,158,1,366,0,3,2.0,743630,0
30,1,1,1,0,13238,1,0,2,26,7,259,1,639,0,3,1.0,132380,0
33,0,2,1,0,68131,0,0,0,3,5,158,1,373,0,3,2.0,885703,0
45,7,1,1,0,10701,0,0,0,5,4,158,1,678,0,3,2.0,267525,0
30,1,1,1,0,73197,1,0,2,15,7,345,4,209,0,3,1.0,731970,0
32,0,2,1,0,20127,1,0,2,16,7,396,2,694,0,3,2.0,241524,0
39,1,1,0,0,47466,0,0,0,8,4,158,1,817,0,3,2.0,901854,0
31,9,1,1,0,55418,1,0,2,16,7,658,2,621,0,3,1.0,609598,0
30,0,1,1,0,50243,1,1,0,18,7,189,3,152,0,3,2.0,502430,0
30,7,1,1,0,100246,0,0,0,26,2,158,2,541,0,3,2.0,1002460,0
34,4,1,1,0,46702,1,0,0,8,7,1045,1,561,0,3,2.0,653828,0
30,1,1,0,0,28222,1,0,0,4,1,158,2,370,0,3,1.0,282220,0
53,2,1,1,0,50720,1,1,0,12,7,207,4,226,1,0,0.0,1673760,207
34,1,1,1,0,33590,1,0,0,27,7,345,1,803,0,3,1.0,470260,0
31,1,1,0,0,85332,1,1,2,25,7,152,2,155,0,3,0.0,938652,0
46,4,0,0,0,86918,0,0,0,7,4,158,2,337,0,3,2.0,2259868,0
30,10,1,1,0,90964,1,0,2,16,7,658,1,717,0,3,3.0,909640,0
39,2,2,2,0,58406,0,0,0,28,4,158,2,7,0,3,2.0,1109714,0
30,8,2,3,0,16010,0,0,0,20,1,158,1,570,0,3,3.0,160100,0
30,10,1,1,0,73615,0,0,2,2,5,177,2,102,0,3,3.0,736150,0
40,7,1,1,0,32428,0,0,0,26,2,101,1,777,0,0,2.0,648560,0
33,1,1,0,0,6387,0,0,0,12,0,826,1,409,0,0,2.0,83031,0
32,6,2,1,0,9848,0,0,0,7,4,43,4,389,0,3,2.0,118176,0
30,4,1,3,0,101126,0,0,0,22,1,158,4,112,0,3,2.0,1011260,0
35,4,1,2,0,18674,1,0,0,21,0,87,1,321,0,3,2.0,280110,0
34,10,1,0,0,99420,1,0,0,30,3,826,1,401,0,3,3.0,1391880,0
34,7,1,1,0,42454,1,0,2,15,7,152,1,691,0,3,1.0,594356,0
30,2,1,1,0,32315,1,1,0,12,0,101,2,135,0,3,0.0,323150,0
39,4,1,2,0,16002,0,0,0,28,0,826,1,394,0,0,2.0,304038,0
32,0,2,1,0,318,1,0,0,9,4,126,1,840,0,0,2.0,3816,0
35,9,1,1,0,9427,1,0,2,15,7,345,2,590,0,3,1.0,141405,0
34,9,1,1,0,54105,1,0,2,15,7,152,1,18,0,3,1.0,757470,0
48,7,1,3,0,63255,0,0,0,8,1,177,2,34,0,3,2.0,1771140,0
31,4,1,2,0,71586,0,0,0,22,1,158,2,361,0,3,2.0,787446,0
43,9,1,2,0,99615,0,1,0,13,1,177,2,299,0,3,2.0,2291145,0
34,7,1,1,0,59306,1,1,2,25,7,658,2,736,0,3,0.0,830284,0
27,1,1,0,0,45836,1,1,2,16,7,117,4,856,0,3,0.0,320852,0
35,9,1,2,0,34671,0,0,0,20,1,158,1,601,0,3,2.0,520065,0
31,9,2,1,0,48195,1,0,0,26,7,345,2,299,0,3,1.0,530145,0
30,0,2,1,0,31333,1,0,0,4,2,14,2,799,0,3,2.0,313330,0
46,1,1,0,0,-6542,0,0,0,9,1,158,1,694,0,3,2.0,-170092,0
53,9,1,1,0,22050,0,0,0,7,8,101,1,73,1,0,2.0,727650,101
42,2,1,3,0,92314,1,0,0,28,4,132,2,412,0,1,1.0,2030908,0
34,1,1,1,0,81323,1,0,0,27,7,345,1,196,0,3,1.0,1138522,0
34,6,2,1,0,19594,0,0,1,6,5,67,1,530,0,3,2.0,274316,0
35,4,1,2,0,76182,0,0,0,18,1,158,3,198,0,3,2.0,1142730,0
31,1,1,0,0,-326,1,0,2,15,7,345,1,597,0,3,1.0,-3586,0
37,9,2,2,0,73291,1,0,0,8,4,154,3,799,0,3,1.0,1245947,0
31,1,1,0,0,98273,0,0,0,13,1,72,2,504,0,3,2.0,1081003,0
31,1,1,1,0,19733,1,0,0,8,0,121,4,692,0,3,1.0,217063,0
32,9,2,1,0,-5202,0,0,0,13,4,158,1,673,0,3,2.0,-62424,0
31,1,2,1,0,58287,1,0,0,17,0,351,1,640,1,0,1.0,641157,351
37,4,1,2,0,26564,0,0,0,18,1,158,2,181,0,3,2.0,451588,0
33,4,1,2,0,26631,1,0,0,17,0,104,3,384,0,3,2.0,346203,0
36,4,1,1,0,1422,1,0,0,27,7,345,1,564,0,3,2.0,22752,0
35,9,2,2,0,66997,0,0,0,18,4,69,1,618,0,3,2.0,1004955,0
31,9,2,1,0,43129,1,0,2,16,7,121,3,862,0,3,1.0,474419,0
33,1,1,0,0,45576,1,0,0,4,0,101,2,335,0,3,1.0,592488,0
34,4,1,1,0,94710,1,0,0,27,7,345,3,112,0,3,2.0,1325940,0
48,8,2,1,0,78061,0,0,1,11,1,158,2,382,0,3,3.0,2185708,0
31,0,1,1,0,44133,1,1,2,16,7,152,2,450,0,3,2.0,485463,0
34,4,1,2,0,94946,1,0,0,27,7,121,1,512,0,3,2.0,1329244,0
40,3,1,0,0,890,0,0,0,2,5,177,2,794,0,3,2.0,17800,0
35,9,1,2,0,100487,1,0,2,23,7,658,2,4,0,3,1.0,1507305,0
31,7,2,1,0,43873,0,0,0,11,1,158,2,644,0,3,2.0,482603,0
37,4,1,2,0,71239,0,0,0,14,5,177,1,21,0,3,2.0,1211063,0
32,0,1,1,0,-2876,1,0,0,12,7,82,2,242,1,2,2.0,-34512,82
36,2,1,2,0,54690,1,1,2,2,5,612,3,844,0,3,0.0,875040,0
35,9,1,3,0,85306,1,0,0,27,7,121,1,552,0,3,1.0,1279590,0
34,9,2,1,0,45886,1,0,2,16,7,121,2,170,0,3,1.0,642404,0
32,1,1,0,0,-6186,1,0,2,16,7,245,3,649,0,3,1.0,-74232,0
49,3,1,0,0,37018,0,0,0,14,4,158,1,823,0,3,2.0,1073522,0
30,10,2,2,0,25399,1,0,0,17,0,14,1,827,0,3,3.0,253990,0
46,4,1,3,0,71298,1,0,0,17,0,132,3,658,0,3,2.0,1853748,0
48,9,1,3,0,47450,0,0,0,22,1,158,4,140,0,3,2.0,1328600,0
29,0,2,1,0,-3336,1,0,2,16,7,152,1,860,0,3,2.0,-30024,0
34,1,2,1,0,-1716,0,0,0,17,7,177,3,284,0,3,2.0,-24024,0
33,1,1,1,0,61858,1,0,2,2,7,152,2,221,0,3,1.0,804154,0
35,4,1,2,0,72515,0,0,0,27,7,121,2,34,0,3,2.0,1087725,0
35,9,1,1,0,28012,1,1,2,23,7,345,3,445,0,3,0.0,420180,0
31,9,1,2,0,55183,1,0,2,16,7,259,3,46,0,3,1.0,607013,0
34,1,2,1,0,89193,0,0,0,26,6,101,1,293,0,0,2.0,1248702,0
46,1,1,1,0,84,1,0,1,12,7,138,3,777,0,1,1.0,2184,0
31,1,1,1,0,78982,1,0,0,27,7,345,1,595,0,3,1.0,868802,0
60,5,1,0,0,100859,0,0,1,13,1,158,2,751,0,3,3.0,4034360,0
57,9,2,1,0,27224,0,0,0,26,1,158,2,642,0,3,2.0,1007288,0
33,1,1,1,0,50340,1,0,2,15,7,345,2,575,0,3,1.0,654420,0
32,10,2,2,0,56876,1,0,0,12,8,101,3,513,0,0,3.0,682512,0
31,9,0,1,0,76785,1,0,0,21,8,177,1,172,0,3,1.0,844635,0
32,1,1,0,0,44458,0,0,0,17,4,271,3,820,0,3,2.0,533496,0
32,0,1,1,0,3841,0,1,0,28,3,101,2,388,0,3,2.0,46092,0
33,0,1,1,0,15219,1,1,0,4,1,158,2,347,0,3,2.0,197847,0
31,1,1,1,0,38523,1,0,0,27,7,345,2,368,0,3,1.0,423753,0
55,9,2,2,0,72504,0,0,0,17,4,66,3,203,0,3,2.0,2537640,0
57,9,1,1,0,20704,0,1,2,2,5,67,2,434,0,3,2.0,766048,0
36,7,1,1,0,80029,1,0,2,2,5,117,1,660,0,3,1.0,1280464,0
35,9,0,0,0,66432,1,0,1,5,7,1067,2,350,1,1,1.0,996480,1067
31,4,1,1,0,99105,1,0,0,27,7,345,1,504,0,3,2.0,1090155,0
32,0,2,1,0,73497,1,0,2,8,7,152,1,622,0,3,2.0,881964,0
32,6,2,2,0,42348,0,0,0,7,7,977,2,19,0,0,2.0,508176,0
37,1,1,1,0,89472,1,0,0,28,7,345,2,25,0,3,1.0,1521024,0
57,5,0,1,0,55900,0,0,0,18,1,158,2,712,0,3,3.0,2068300,0
48,4,1,2,0,22874,0,0,0,8,1,158,2,351,0,3,2.0,640472,0
53,4,1,2,0,10396,0,0,0,21,8,158,3,363,0,3,2.0,343068,0
34,1,1,1,0,99954,1,0,0,27,7,345,1,508,0,3,1.0,1399356,0
32,0,2,1,0,21103,0,0,2,16,7,152,3,465,0,3,2.0,253236,0
31,1,2,1,0,60430,1,0,2,26,7,121,2,430,0,3,1.0,664730,0
31,9,2,3,0,75928,0,1,0,27,7,121,3,809,0,3,2.0,835208,0
34,2,0,0,0,6951,0,0,0,12,5,24,1,598,0,0,2.0,97314,0
31,9,1,2,0,90660,1,0,2,16,7,121,1,551,0,3,1.0,997260,0
33,4,1,1,0,91638,1,0,0,27,7,345,1,712,0,3,2.0,1191294,0
34,1,1,1,0,14717,1,0,2,16,7,152,1,183,0,3,1.0,206038,0
32,8,2,1,0,58695,1,0,0,7,4,158,1,795,0,3,3.0,704340,0
30,1,1,1,0,22335,1,0,0,20,0,121,2,43,0,3,1.0,223350,0
33,1,0,0,0,41602,0,0,2,30,7,127,2,729,0,3,2.0,540826,0
35,4,1,3,0,6799,1,0,2,20,5,87,1,72,0,3,2.0,101985,0
31,9,2,2,0,-6665,0,0,2,2,5,177,3,677,0,3,2.0,-73315,0
33,4,1,2,0,78198,1,0,2,15,7,345,2,77,0,3,2.0,1016574,0
27,0,1,1,0,38934,1,1,2,26,7,152,1,397,0,3,2.0,272538,0
30,6,1,1,0,47817,1,0,2,15,7,345,2,474,0,3,1.0,478170,0
36,3,0,2,0,72137,0,0,0,21,8,87,2,314,0,3,2.0,1154192,0
60,4,1,1,0,89167,0,0,0,20,6,14,3,581,0,3,2.0,3566680,0
43,4,1,2,0,1685,0,0,0,18,1,158,1,693,0,3,2.0,38755,0
31,7,0,0,0,12509,1,0,2,15,7,340,1,457,0,3,1.0,137599,0
31,1,1,0,0,78764,1,0,0,20,1,177,2,277,0,3,1.0,866404,0
33,1,2,1,0,88677,0,0,0,17,0,132,3,127,0,3,2.0,1152801,0
42,9,1,1,0,50814,1,1,0,20,4,43,1,666,0,3,0.0,1117908,0
33,1,1,1,0,96184,0,0,2,2,5,87,1,870,0,3,2.0,1250392,0
35,4,1,2,0,5392,1,0,2,26,7,345,1,615,0,3,2.0,80880,0
30,9,2,1,0,93612,1,0,0,27,7,121,1,622,0,3,1.0,936120,0
53,9,1,1,0,67135,1,0,2,26,7,121,3,616,0,3,1.0,2215455,0
34,4,1,1,0,6966,1,0,0,27,7,345,2,722,0,3,2.0,97524,0
37,1,2,1,0,94200,0,0,2,30,5,64,1,312,0,3,2.0,1601400,0
33,1,2,1,0,94621,1,1,2,20,5,87,1,405,0,3,0.0,1230073,0
43,9,1,3,0,50677,0,0,0,20,1,158,2,417,0,3,2.0,1165571,0
56,1,1,0,0,-2765,0,0,0,18,1,158,2,793,0,3,2.0,-99540,0
35,1,1,0,0,-5118,1,0,0,20,0,87,1,811,0,0,1.0,-76770,0
33,4,1,2,0,34638,0,0,0,18,1,158,3,165,0,3,2.0,450294,0
29,5,1,1,0,32041,1,0,1,6,7,518,1,818,0,3,3.0,288369,0
39,4,2,2,0,5957,0,0,0,22,1,158,1,357,0,3,2.0,113183,0
37,1,2,1,0,57873,1,0,2,20,5,184,3,200,0,3,1.0,983841,0
32,8,2,3,0,29349,0,0,0,7,7,67,1,126,0,3,3.0,352188,0
30,4,2,2,0,17637,0,0,0,13,1,158,4,821,0,3,2.0,176370,0
34,0,1,2,0,43105,1,0,0,28,3,101,2,423,1,3,2.0,603470,101
46,3,1,0,0,74926,0,0,0,7,4,158,4,109,0,3,2.0,1948076,0
33,4,1,1,0,98,1,0,0,2,5,184,1,594,0,3,2.0,1274,0
34,4,1,1,0,1510,1,0,0,27,7,1045,2,343,0,3,2.0,21140,0
36,0,0,1,0,4839,0,0,2,20,5,177,3,383,0,3,2.0,77424,0
41,2,0,2,0,8848,1,0,0,17,4,271,4,108,0,3,1.0,185808,0
39,2,1,2,0,76379,1,0,2,2,5,177,2,796,0,3,1.0,1451201,0
30,6,1,2,0,55581,1,0,0,28,4,271,2,669,0,3,1.0,555810,0
48,7,2,1,0,79723,0,0,0,17,1,158,2,846,0,3,2.0,2232244,0
36,3,1,0,0,-2105,0,0,1,21,8,14,1,110,0,3,2.0,-33680,0
33,4,1,1,0,96328,1,0,0,27,7,345,1,72,0,3,2.0,1252264,0
32,0,1,1,0,64387,1,0,1,4,6,158,1,477,0,3,2.0,772644,0
40,0,1,1,0,35350,1,0,0,30,7,755,1,14,0,3,2.0,707000,0
32,8,2,1,0,-639,0,0,0,28,4,104,1,92,0,1,3.0,-7668,0
32,9,2,1,0,83212,1,0,0,7,2,101,3,613,2,0,1.0,998544,202
37,9,1,1,0,58431,1,0,0,27,7,1045,1,677,0,3,1.0,993327,0
34,7,1,1,0,-94,1,0,2,16,7,658,2,126,0,3,1.0,-1316,0
31,6,1,0,0,8611,0,0,0,8,1,158,4,234,0,3,2.0,94721,0
53,0,0,1,0,44341,0,0,0,27,7,121,1,289,0,3,2.0,1463253,0
31,1,1,1,0,4139,1,0,2,15,7,345,1,715,0,3,1.0,45529,0
28,1,2,1,0,83597,0,0,0,7,4,69,1,273,0,3,2.0,668776,0
33,1,1,1,0,86222,1,0,0,27,7,345,1,1,0,3,1.0,1120886,0
32,6,1,1,0,100885,1,1,0,12,4,101,1,120,0,0,0.0,1210620,0
35,4,1,2,0,65783,1,0,0,27,7,345,1,158,0,3,2.0,986745,0
31,7,1,1,0,93647,1,1,2,16,7,152,1,321,0,3,0.0,1030117,0
33,4,1,2,0,33959,0,1,0,18,1,158,1,20,0,3,2.0,441467,0
41,0,1,1,0,86544,0,1,0,7,4,158,4,826,0,3,2.0,1817424,0
35,4,1,2,0,11562,1,0,0,3,0,132,1,767,0,3,2.0,173430,0
31,7,2,1,0,9675,1,0,2,20,7,152,3,446,0,3,1.0,106425,0
30,0,1,1,0,75314,1,0,2,28,7,152,4,286,0,3,2.0,753140,0
33,1,1,0,0,96955,1,0,2,16,7,345,1,175,0,3,1.0,1260415,0
48,3,1,0,0,1747,1,0,0,21,8,158,1,171,0,3,1.0,48916,0
60,1,1,1,0,79848,1,0,2,26,7,245,1,18,0,3,1.0,3193920,0
27,0,2,1,0,-76,1,0,0,27,7,345,1,451,0,3,2.0,-532,0
34,4,1,2,0,15955,1,0,0,27,7,345,1,462,0,3,2.0,223370,0
30,10,1,0,0,73033,0,1,0,17,4,271,3,388,0,3,3.0,730330,0
34,1,1,1,0,94030,1,0,2,16,7,121,1,614,0,3,1.0,1316420,0
46,10,1,3,0,35405,0,0,0,28,0,826,1,53,0,3,3.0,920530,0
36,0,1,1,0,24107,1,1,0,17,4,158,1,718,0,3,2.0,385712,0
60,5,1,1,0,4555,1,0,0,27,7,345,3,355,0,3,3.0,182200,0
34,9,1,2,0,30636,1,0,2,16,7,518,2,521,0,3,1.0,428904,0
49,0,1,1,0,87863,0,0,0,7,4,126,4,231,1,0,2.0,2548027,126
35,7,1,1,0,82323,0,0,0,3,2,351,2,448,2,0,2.0,1234845,702
31,9,2,1,0,80128,1,0,0,7,7,82,1,791,0,0,1.0,881408,0
31,6,2,1,0,69632,1,0,0,27,7,121,2,95,0,3,1.0,765952,0
35,4,1,1,0,73861,1,0,0,27,7,345,1,846,0,3,2.0,1107915,0
31,1,2,1,0,26948,1,0,0,20,0,87,2,600,0,3,1.0,296428,0
51,0,1,1,0,80306,0,0,0,18,1,158,1,870,0,3,2.0,2489486,0
57,5,1,0,0,71829,0,0,0,4,1,158,1,779,0,3,3.0,2657673,0
35,9,1,1,0,94325,1,0,0,2,5,177,1,852,0,3,1.0,1414875,0
48,5,1,2,0,57550,0,0,0,26,6,1027,1,533,0,3,3.0,1611400,0
57,1,1,0,0,88535,1,0,0,21,8,158,2,508,0,3,1.0,3275795,0
30,9,1,1,0,92240,1,1,0,28,4,158,2,757,0,3,0.0,922400,0
43,4,1,2,0,-4268,1,1,0,17,1,158,1,97,0,3,2.0,-98164,0
29,4,1,2,0,98390,0,1,0,7,4,271,3,282,0,3,2.0,885510,0
35,9,1,1,0,3417,1,0,0,30,7,126,1,864,0,3,1.0,51255,0
31,1,1,1,0,-5033,1,0,0,27,7,345,1,590,0,3,1.0,-55363,0
53,6,0,2,0,91333,1,0,0,7,4,121,4,67,0,3,1.0,3013989,0
43,4,2,2,0,32791,0,0,0,18,8,658,3,166,0,0,2.0,754193,0
30,7,1,1,0,31533,0,0,0,27,7,158,1,311,0,3,2.0,315330,0
48,1,1,1,0,36513,0,0,0,9,1,158,2,459,0,3,2.0,1022364,0
34,9,1,1,0,72121,1,0,0,27,7,345,1,62,0,3,1.0,1009694,0
33,1,1,1,0,88247,1,0,2,15,7,345,2,192,0,3,1.0,1147211,0
32,0,1,1,0,27632,0,0,0,7,4,158,1,775,0,3,2.0,331584,0
32,10,1,1,1,65580,1,0,0,7,4,271,1,49,0,3,3.0,786960,0
32,1,1,1,0,90222,1,0,2,16,7,658,1,166,0,3,1.0,1082664,0
33,1,1,0,0,17390,0,0,0,30,4,826,1,635,3,2,2.0,226070,2478
35,9,2,2,0,43257,0,0,0,7,7,388,2,653,2,0,2.0,648855,776
30,4,2,2,0,17969,0,0,0,8,7,345,1,778,0,3,2.0,179690,0
33,4,0,2,0,74851,0,0,2,15,7,152,1,18,0,3,2.0,973063,0
42,2,1,2,0,88861,0,0,0,21,8,158,3,97,0,3,2.0,1954942,0
31,9,1,1,0,69505,1,1,0,4,1,158,4,40,0,3,0.0,764555,0
35,4,1,2,0,66371,1,0,0,8,0,259,1,251,0,3,2.0,995565,0
29,6,2,1,0,12024,0,0,0,17,4,271,1,91,0,3,2.0,108216,0
35,9,1,2,0,46765,1,0,0,27,7,345,1,85,0,3,1.0,701475,0
32,9,2,2,0,41197,0,0,0,26,1,826,1,122,0,3,2.0,494364,0
30,0,2,1,0,101061,0,0,1,7,4,271,1,198,0,3,2.0,1010610,0
35,9,2,1,0,77765,1,0,0,11,7,132,2,97,0,1,1.0,1166475,0
57,5,0,1,0,72968,0,0,0,18,1,158,1,449,0,3,3.0,2699816,0
32,0,1,1,0,80350,1,1,1,3,0,158,2,581,0,3,2.0,964200,0
36,1,1,0,0,7399,1,0,0,17,0,24,1,322,0,3,1.0,118384,0
40,3,2,1,0,15509,1,0,0,3,0,177,2,68,0,3,1.0,310180,0
31,4,2,2,0,40087,0,0,0,30,4,152,1,689,0,3,2.0,440957,0
32,7,2,1,0,94522,0,0,0,17,7,132,2,322,0,3,2.0,1134264,0
42,9,1,1,0,16411,1,0,0,27,7,121,2,573,0,3,1.0,361042,0
31,9,2,1,0,34818,1,0,2,16,7,345,1,462,0,3,1.0,382998,0
48,4,1,2,0,3909,0,0,1,18,1,158,4,640,0,3,2.0,109452,0
30,8,2,1,0,97173,1,0,0,17,0,248,1,839,0,3,3.0,971730,0
59,6,1,1,0,36384,1,0,0,27,7,345,1,231,0,3,1.0,1418976,0
46,4,0,0,0,-85,0,0,0,12,8,87,2,31,1,0,2.0,-2210,87
