,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,score,an_income,pre_total_duration,stacking_f,stacking_o,stacking_s,stacking_u
24768,32,1,1,1,0,54946,1,0,0,3,0,101,1,276,0,1.0,659352,0,0.4400362261030385,0.14177239196735347,0.010673507319952915,0.4075178746096582
24769,37,1,1,0,0,15412,0,0,0,3,0,826,2,695,0,2.0,262004,0,0.0762067068203324,0.02563453364645433,0.009745173843367531,0.8884135856898344
24770,44,9,1,1,0,6214,0,0,0,20,1,158,4,124,0,2.0,149136,0,0.0010765296011955167,0.0002877336368116018,-0.00019351051529643143,0.9988292472772886
24771,37,1,1,1,0,47535,1,0,2,2,5,64,1,630,0,1.0,808095,0,0.005846164879032514,-0.0013300184181242007,0.000816153350241669,0.9946677001888472
24772,49,7,1,1,0,63769,0,1,0,4,1,158,1,152,0,2.0,1849301,0,0.001441756161269514,-0.0005562479770439138,-0.00012912031567854573,0.9992436121314523
24773,49,2,1,1,0,63200,0,1,0,7,4,43,4,450,0,2.0,1832800,0,0.0045094126042477395,0.002313570138913819,-9.943358443032305e-05,0.9932764508412678
24774,31,2,2,1,0,70394,0,0,0,28,7,271,2,721,0,2.0,774334,0,0.02367917578785836,0.004295453365584054,0.0024874433236582883,0.9695379275228942
24775,36,2,1,1,0,36767,0,0,0,14,5,158,2,741,0,2.0,588272,0,0.0040905780706161216,0.0007715290407697695,0.0010892939908282717,0.9940485988977865
24776,30,1,1,0,0,60432,1,0,0,7,4,271,1,680,0,1.0,604320,0,0.0027301706024825817,-9.784897756302813e-05,0.0005586487413220403,0.9968090296337591
24777,29,2,1,2,0,5134,0,0,2,15,7,152,1,838,0,2.0,46206,0,0.01857583419263306,0.004897668155431658,-0.00041359089797071355,0.9769400885498997
24778,34,1,1,0,0,9045,1,0,0,27,7,345,3,94,0,1.0,126630,0,-0.0005848554374829756,-0.0008649823857366651,-0.0001381059426228716,1.0015879437658428
24779,35,9,0,2,0,33915,0,0,0,8,1,87,1,705,0,2.0,508725,0,0.3396938283630395,0.08784602933640662,0.013087003878908512,0.5593731384216354
24780,34,9,2,1,0,48135,1,0,0,13,1,14,3,124,0,1.0,673890,0,0.0147458190212022,0.04282210670496994,0.005871543312302184,0.9365605309615208
24781,34,9,2,1,0,18823,0,0,0,27,7,345,2,234,0,2.0,263522,0,0.0041609137116616485,-0.009518824204909626,0.00038032653617232556,1.0049775839570683
24782,30,7,1,2,0,678,1,0,0,28,1,158,4,573,0,1.0,6780,0,0.007819309576900815,0.0007400255869309744,-0.0007232297860812927,0.9921638946222505
24783,31,1,1,1,0,-2826,1,1,2,15,7,152,2,504,0,0.0,-31086,0,0.0013656965275823246,-0.00038194446212302946,-0.0003646197992926252,0.9993808677338331
24784,37,1,1,1,0,20189,1,0,0,3,2,14,1,591,0,1.0,343213,0,0.01630117558106696,0.01643517263851467,0.00787103644291412,0.9593926153374981
24785,49,10,1,2,0,79132,0,0,0,8,1,158,2,228,0,3.0,2294828,0,0.0013030290080746215,0.002515753218193195,-0.0005496963464445732,0.9967309141201761
24786,30,1,1,1,0,95973,1,0,2,26,7,152,1,222,0,1.0,959730,0,5.732900353817849e-05,-0.0006463522357332066,-0.0010524387527581815,1.0016414619849536
24787,35,9,0,0,0,5273,0,0,0,3,1,101,2,51,1,2.0,79095,101,0.6495481663447493,0.279717039257775,0.06909571332540482,0.001639081072073334
24788,32,2,2,1,0,29749,1,0,2,2,5,52,3,661,0,1.0,356988,0,0.0020279873521330677,0.0014547714137347033,0.0003951328285365513,0.9961221084055956
24789,51,7,1,1,0,72261,0,0,2,30,7,67,1,648,0,2.0,2240091,0,0.0022442841013165515,-0.00022682707094585225,0.0005972264533404235,0.9973853165162875
24790,29,1,1,1,0,-6194,1,0,2,16,7,152,1,298,0,1.0,-55746,0,0.0010743024480700386,-0.0004394619780929421,-0.00032542221657202997,0.9996905817465954
24791,35,9,2,1,0,75888,1,0,2,26,7,345,1,93,0,1.0,1138320,0,2.221171732863514e-05,-0.00076366032691743,-3.133426811073592e-05,1.0007727828776989
24792,35,7,2,1,0,344,1,0,0,17,0,121,1,664,0,1.0,5160,0,0.17090008424090136,0.06770364515574724,0.022171031909867585,0.7392252386934779
24793,57,5,1,0,0,-5751,0,0,0,26,2,158,1,505,2,3.0,-212787,316,0.44793980310221887,0.1438135632728857,0.3060058169042591,0.10224081672062701
24794,31,1,1,1,0,64464,1,0,0,17,7,121,1,779,0,1.0,709104,0,0.03199142166223573,0.030471990904256556,0.004347185478209097,0.9331894019553002
24795,31,1,1,0,0,43656,1,1,0,21,8,87,2,579,0,0.0,480216,0,0.30253442104347295,0.02721476967965035,0.0085924161114771,0.6616583931654267
24796,35,1,1,1,0,34708,1,0,0,27,7,345,1,536,0,1.0,520620,0,0.0011570666546132508,-0.0015306927056343046,-0.000132224644775112,1.0005058506957958
24797,34,4,1,1,0,97009,1,0,0,27,7,345,1,283,0,2.0,1358126,0,0.0007175942213211856,-0.0013555727546526418,-0.0003359946594004362,1.0009739731927316
24798,34,9,1,1,0,80241,1,0,0,27,7,345,1,216,0,1.0,1123374,0,0.0005907476035578313,-0.0004072241974993514,-1.3602882756268836e-05,0.9998300794766971
24799,33,9,1,1,0,54424,1,0,0,27,7,345,2,531,0,1.0,707512,0,0.0006315728006051763,-0.0007878709401921702,-0.000811899530828112,1.0009681976704157
24800,60,5,1,0,0,44227,0,0,0,7,8,101,1,870,2,3.0,1769080,202,0.8024998168243531,0.024104880185139663,0.17578916533997957,-0.002393862349486464
24801,42,6,1,2,0,39864,0,0,0,7,4,101,1,827,2,2.0,877008,202,0.7442728894512882,0.004056352125969161,0.26133581398600764,-0.009665055563277347
24802,43,1,1,0,0,9643,0,0,1,21,8,158,3,614,0,2.0,221789,0,0.0020251183186569127,-0.0006428373971033713,0.0005241146146046025,0.998093604463841
24803,60,10,1,0,0,28428,0,0,0,14,4,158,3,332,0,3.0,1137120,0,0.004093691344014175,-0.00020220111669155133,0.0002703597225286701,0.9958381500501476
24804,35,9,1,1,0,18336,1,0,0,27,7,121,2,809,0,1.0,275040,0,0.015362329885422882,0.00909684608381767,-0.0009321475559776159,0.976472971586736
24805,30,8,2,2,0,99885,0,0,1,3,2,101,1,68,0,3.0,998850,0,0.5505462417217581,0.10376463868714539,0.007152414403084378,0.33853670518802637
24806,30,9,2,1,0,5317,1,0,2,26,7,345,1,367,0,1.0,53170,0,-0.0004524939791514804,-0.001290278429241315,-0.0003520922717886142,1.0020948646801808
24807,27,1,1,1,0,93235,1,0,0,12,7,345,1,692,0,1.0,652645,0,0.004691678603161081,-0.0005163778273774948,-0.0008235086396216965,0.9966482078638372
24808,35,4,2,2,0,29071,0,0,0,30,6,101,2,105,0,2.0,436065,0,0.4443721462998974,0.21230385039723668,0.08528310813249007,0.2580408951703935
24809,37,1,1,1,0,69517,1,0,0,2,5,64,1,62,0,1.0,1181789,0,0.010058043668403432,0.008492026644450111,0.0036449323162833797,0.9778049973708607
24810,34,4,1,1,0,82625,1,0,0,8,7,345,1,449,0,2.0,1156750,0,0.0032494035240355768,0.00035655252464764087,0.00010857631238743448,0.9962854676389292
24811,30,4,2,2,0,72404,0,0,0,18,1,158,2,341,0,2.0,724040,0,0.001541796355230815,-0.0012797951432971105,-0.00033355766625022334,1.0000715564543161
24812,31,1,1,1,0,12706,0,0,0,21,8,158,1,752,0,2.0,139766,0,0.0030416360778273144,0.0017549207066663748,0.0018561844486213834,0.9933472587668852
24813,39,4,1,2,0,43613,0,0,0,5,7,177,3,482,0,2.0,828647,0,-0.0005225701015175027,0.009139884518666756,0.014368345708986588,0.9770143398738642
24814,32,4,1,2,0,-234,1,0,0,12,0,101,1,412,0,2.0,-2808,0,0.5308851490111578,0.13127732944982892,0.053104208450901816,0.2847333130880967
24815,39,4,2,2,0,32351,0,0,0,21,8,101,1,696,1,2.0,614669,101,0.6193085938353886,0.09871254513522333,0.27889760055946805,0.00308126046990731
24816,31,7,0,1,0,9228,0,1,2,16,7,152,2,440,0,2.0,101508,0,0.0010596492446624944,-0.00016049908885179542,-0.00033518526864529524,0.9994360351128343
24817,30,7,1,2,0,37557,1,0,0,9,7,101,1,254,2,1.0,375570,202,0.7092610582029006,0.044844467317441045,0.24797644458883827,-0.00208197010923028
24818,34,7,1,1,0,5667,1,0,0,27,7,345,1,510,0,1.0,79338,0,0.0006391101556366685,-0.0007405753162828231,0.00010739901312824957,0.9999940661475173
24819,48,1,1,0,0,45917,0,0,0,21,8,158,4,849,0,2.0,1285676,0,0.0018121098433904193,-0.0003183773994153011,-0.000419296310618409,0.9989255638666431
24820,31,6,2,1,0,76741,1,0,0,27,7,345,4,734,0,1.0,844151,0,0.0004665225335905021,-0.0006897891727384933,-0.0002732357795379378,1.0004965024186854
24821,33,4,1,2,0,64901,0,0,0,30,4,158,3,315,0,2.0,843713,0,0.001258195541223528,0.017150124918539587,0.033935256696206784,0.9476564228440231
24822,30,7,1,1,0,-914,0,1,0,4,1,158,2,473,0,2.0,-9140,0,0.00179150967523857,0.000382739759271937,-0.0008563789885130159,0.9986821295540032
24823,35,9,0,0,0,40850,1,0,2,2,5,87,3,313,0,1.0,612750,0,0.004602454160876138,0.02451483060903576,0.004406726286683527,0.966475988943404
24824,32,1,1,0,0,34837,1,1,0,8,2,158,3,302,0,0.0,418044,0,0.0031423727845154986,0.002327744878834668,-0.0008560026337101727,0.9953858849703613
24825,27,7,1,1,0,60791,1,0,0,27,7,345,3,470,0,1.0,425537,0,-0.0009222265532248808,-0.0017820833092681912,-0.0004579965872576093,1.0031623064497501
24826,32,8,2,1,0,6750,0,0,0,7,4,101,1,429,0,3.0,81000,0,0.8369866741685756,0.10643446153780857,0.008719467802207854,0.04785939649140736
24827,57,5,1,1,0,46323,0,0,0,20,4,158,1,89,0,3.0,1713951,0,0.004107705000141251,-0.0007212732932258444,0.001792550613070867,0.9948210176800123
24828,60,5,1,1,0,12097,0,0,0,30,5,826,1,5,2,3.0,483880,1652,0.487624268580233,0.04376596322548668,0.4075461352617725,0.06106363293248329
24829,31,7,1,1,0,65212,0,0,2,20,5,117,1,352,0,2.0,717332,0,0.0030422145567822606,0.0022493756398908986,0.0008894071698788246,0.9938190026334477
24830,35,9,2,1,0,91733,1,0,0,3,2,101,1,64,1,1.0,1375995,101,0.7704677732192649,0.1900419629691585,0.051322202016766794,-0.011831938205194681
24831,39,1,1,0,0,1840,0,0,2,20,5,158,1,421,0,2.0,34960,0,0.00028227802369040766,-0.0005243650503692215,0.0008040736614287128,0.9994380133652495
24832,59,5,1,0,0,-6002,1,0,2,16,7,345,1,250,0,3.0,-234078,0,0.002133151600129876,-0.002904889161385777,-0.00027161604479876075,1.0010433536060526
24833,60,5,2,2,0,89141,0,0,1,30,5,158,1,860,0,3.0,3565640,0,0.0032607886574064077,0.008610975217120558,0.0023878678179475726,0.9857403683075251
24834,33,4,2,2,0,24294,1,0,0,8,7,345,1,583,0,2.0,315822,0,-0.002794073950023096,-0.0010075344388552829,0.0005064126041797561,1.0032951957846965
24835,34,1,1,1,0,89567,1,0,0,12,7,755,1,29,0,1.0,1253938,0,0.15443990074215203,0.24894653187029253,0.0225034832841558,0.5741100841033941
24836,53,0,0,1,0,29209,1,0,0,7,8,101,2,747,0,2.0,963897,0,0.9072817663263562,0.0801630047029604,0.001954025008818163,0.010601203961863148
24837,30,5,2,2,0,56244,0,1,0,7,4,271,1,508,0,3.0,562440,0,0.003857572611632762,-0.0012510361427144484,-0.0004487556066556653,0.9978422191377367
24838,36,0,1,1,0,73514,1,0,2,15,7,152,2,95,0,2.0,1176224,0,8.835349864266817e-05,0.0005456331259208885,0.0004932571066829129,0.9988727562687527
24839,34,1,1,1,0,30779,1,0,0,27,7,345,1,371,0,1.0,430906,0,0.0005604256119581957,-0.0009012261468998445,-0.0008506936800881694,1.0011914942150304
24840,30,6,2,1,0,32034,1,0,0,17,0,101,1,296,0,1.0,320340,0,0.5326642177282257,0.045581456677617746,0.016313707376426453,0.4054406182177349
24841,30,8,2,1,0,57565,0,0,1,2,5,158,1,59,0,3.0,575650,0,0.0022756496243708096,0.00109055661259937,-7.87979700378888e-05,0.9967125917330689
24842,30,9,1,2,0,39927,0,1,0,8,0,142,2,693,0,2.0,399270,0,0.0333863966044842,0.008738597277191045,0.0007661119602399881,0.9571088941581034
24843,31,9,2,1,0,61905,1,0,2,16,7,259,1,816,0,1.0,680955,0,0.0008338327818149943,0.0002954644332143208,0.00029055617488260577,0.9985801466100878
24844,33,4,0,2,0,86942,0,0,0,21,8,87,1,603,0,2.0,1130246,0,0.08653226642416162,0.043558747467440866,0.014714217084968634,0.8551947690234296
24845,27,1,2,3,0,51770,1,0,0,27,7,345,1,113,0,1.0,362390,0,-0.0013699747376148264,-0.0002620385396449737,0.0006010861732301254,1.001030927104029
24846,29,4,1,1,0,6410,1,0,2,28,7,121,4,711,0,2.0,57690,0,0.006679003691551763,0.0017089077166379113,-0.000722778740947113,0.9923348673327541
24847,42,9,1,3,0,80476,0,0,0,28,4,101,1,25,2,2.0,1770472,202,0.5697663023918298,-0.01768862805193929,0.3884829563380748,0.05943936932204985
24848,32,0,1,2,0,8393,0,1,0,8,4,158,3,183,0,2.0,100716,0,0.0011321511239913568,0.0008067866678319151,-0.0006293588329172282,0.9986904210410937
24849,30,9,2,3,0,86741,1,0,2,16,7,259,2,834,0,1.0,867410,0,-0.000907551493311412,-0.000437391278769253,-0.00026847696414400435,1.0016134197362256
24850,32,7,1,1,0,37281,1,0,2,16,7,345,1,325,0,1.0,447372,0,0.0011162955580846373,-0.0015024880592905583,-0.00028930483636046417,1.000675497337566
24851,36,1,1,0,0,62226,1,0,2,16,7,152,1,553,0,1.0,995616,0,0.0009207665120630065,-0.001122226200729274,-0.00012550266217674008,1.0003269623508426
24852,30,9,2,1,0,96010,1,0,2,16,7,345,1,165,0,1.0,960100,0,-4.755127228307787e-05,-0.0013189291818164785,-0.0004997590332519557,1.0018662394873512
24853,31,9,1,1,0,5756,1,0,0,27,7,345,1,257,0,1.0,63316,0,0.0003588421767670297,-0.0007189187327867608,-0.0008590365824040699,1.0012191131384243
24854,33,4,1,1,0,26496,0,0,0,28,4,158,1,473,0,2.0,344448,0,0.00864628074829997,0.01579761077166481,0.004511408426963175,0.9710447000530718
24855,30,10,2,2,0,65379,0,0,2,2,5,184,1,155,0,3.0,653790,0,0.0001184869888121165,0.00010225839723775748,2.2843321090190716e-05,0.9997564112928593
24856,30,2,1,2,0,72788,0,0,2,30,5,158,1,193,0,2.0,727880,0,0.0053351931631102495,0.001213153926393356,0.0027237331907334957,0.9907279197197616
24857,37,7,2,1,0,98089,0,0,0,20,5,177,1,714,0,2.0,1667513,0,-0.003685623598493226,0.006683376654401926,0.0035658989729892183,0.9934363479710999
24858,32,10,2,2,0,35994,0,0,1,7,4,126,1,638,2,3.0,431928,252,0.3404246554057326,0.04671617630962281,0.5656590911283503,0.04720007715633656
24859,30,9,1,2,0,61911,0,1,0,7,4,271,3,394,0,2.0,619110,0,0.006835629939337867,0.0038888740152728946,-0.0009372665776284025,0.9902127626230199
24860,31,1,1,1,0,100757,0,1,0,13,1,158,1,276,0,2.0,1108327,0,0.0041723053840131,0.0035670472303734636,-0.0008482271629022646,0.9931088745485173
24861,37,1,2,1,0,69320,1,0,2,6,5,232,2,830,0,1.0,1178440,0,0.010063238196583973,0.009087849893307864,0.004113354163006981,0.976735557747105
24862,36,1,1,0,0,65727,0,0,0,17,0,101,2,814,1,2.0,1051632,101,0.7248641511471162,0.08934161763167298,0.13141016701968342,0.05438406420150799
24863,27,4,2,1,0,1245,0,0,2,26,7,152,1,231,0,2.0,8715,0,-0.00012939440697411209,-0.0008152702892778169,-0.0007542396325166956,1.0016989043287692
24864,31,7,1,1,0,29426,1,0,0,8,4,271,1,519,0,1.0,323686,0,0.006030143581914005,0.004130757317439639,0.002056275341118609,0.9877828237595435
24865,32,4,1,2,0,53379,1,1,0,4,2,101,1,7,0,2.0,640548,0,0.39876429479271197,0.09596051230040782,-0.00042021294025862063,0.5056954058471401
24866,34,1,1,1,0,29632,1,0,2,15,7,345,2,22,0,1.0,414848,0,0.00026647123844790455,-0.0011453584076494168,-0.00027915617111494775,1.0011580433403162
24867,30,0,2,1,0,61524,0,0,0,21,8,177,3,584,0,2.0,615240,0,0.0013245077109968334,-0.002751839953182733,-0.0007123429855393076,1.0021396752277247
24868,31,1,1,1,0,28599,1,0,0,27,7,1045,2,20,0,1.0,314589,0,0.009841010288491589,0.0050778965600762685,-0.0010205877305701182,0.986101680882004
24869,29,1,1,3,0,59936,0,0,0,3,0,177,1,714,0,2.0,539424,0,0.030111191785398214,0.03276385503602847,0.00604614899247998,0.9310788041861017
24870,31,7,2,1,0,16767,1,0,0,27,7,345,1,16,0,1.0,184437,0,0.004424287424874898,0.0007306089228215004,-0.00042331645043890836,0.9952684201027395
24871,35,9,0,1,0,91018,1,0,2,15,7,345,4,781,0,1.0,1365270,0,0.0006636714673840388,-0.0006181946176628816,-0.00048612936031408593,1.0004406525105927
24872,41,6,1,2,0,58200,0,0,0,23,7,158,2,824,0,2.0,1222200,0,0.005150114534229852,-0.002374079618278041,0.000629364741329165,0.9965946003427194
24873,31,9,1,1,0,9562,1,1,0,4,1,158,1,840,0,0.0,105182,0,0.007278750759714445,0.0016349069512160627,-0.0006798767044207017,0.9917662189934887
24874,30,2,1,2,0,77673,0,0,0,7,4,158,1,549,0,2.0,776730,0,0.006502120520218327,-0.0007730053565812647,0.000279877381076557,0.9939910074552851
24875,48,9,1,1,0,71483,0,0,0,9,1,158,2,279,0,2.0,2001524,0,0.0027069278262713686,-0.001439765381025141,-6.263199474044329e-05,0.9987954695494935
24876,31,9,2,1,0,47009,0,0,0,30,9,158,1,606,2,2.0,517099,316,0.1899790221333713,0.059043625222018115,0.7280059443398794,0.022971408304737095
24877,35,4,1,2,0,65910,1,0,0,20,0,701,3,186,0,2.0,988650,0,0.15796523424145903,0.15921980269657318,0.033218693512659984,0.6495962695493579
24878,34,4,1,1,0,42257,1,0,0,27,7,345,1,796,0,2.0,591598,0,0.0007158827552217611,-0.0015648702224905775,-0.00011528504048407759,1.0009642725077526
24879,30,1,1,1,0,89663,0,0,0,17,8,158,1,63,0,2.0,896630,0,0.0012350017009355313,-0.001042360791927141,0.00017973175850771392,0.9996276273324842
24880,43,9,1,0,0,50045,0,0,0,26,2,158,2,355,0,2.0,1151035,0,0.007689566025059116,-0.0032927094937699464,0.0017621882982540027,0.9938409551704577
24881,30,7,2,1,0,23701,0,0,0,28,2,177,4,755,0,2.0,237010,0,0.013470522577666968,0.0075210610696659005,-0.0007189290787233925,0.9797273454313925
24882,39,4,1,1,0,5920,1,0,0,27,7,1045,2,567,0,2.0,112480,0,0.0061874408446952744,0.001145686563070486,0.0015324458011465973,0.9911344267910867
24883,35,4,1,2,0,295,1,0,0,21,8,87,4,732,1,2.0,4425,87,0.6650180897597875,0.29016244290385684,0.02790440410509634,0.01691506323122227
24884,32,4,1,2,0,51935,1,0,0,15,7,291,1,782,0,2.0,623220,0,0.0033637937538875257,-0.0021702531532687905,0.0023058342634425123,0.996500625135937
24885,36,1,1,1,0,7684,1,0,2,20,5,87,1,836,0,1.0,122944,0,0.01764961242986947,0.001495050181450807,0.0035739226090467594,0.9772814147796436
24886,37,0,1,1,0,9517,1,0,0,27,7,345,2,585,0,2.0,161789,0,0.0003275052164624648,-0.001001385789693221,0.00017546338247345639,1.0004984171907567
24887,31,0,1,1,0,2488,1,0,0,27,7,345,1,713,0,2.0,27368,0,0.0001575118843972073,-0.0006364365935429862,-0.0006074928245076751,1.0010864175336538
24888,47,9,0,1,0,-2830,1,0,2,15,7,152,1,789,0,1.0,-76410,0,0.00032398698806636317,0.0005759299325540437,0.00023950030680412043,0.9988605827725743
24889,29,9,2,1,0,94020,0,0,0,18,8,158,3,681,0,2.0,846180,0,-0.0006781920634765098,0.0008289731448543058,0.000799192777904436,0.9990500261407183
24890,33,1,2,1,0,88260,0,0,0,30,0,101,1,735,2,2.0,1147380,202,0.3075814680589402,0.08506325566998292,0.6041775853671142,0.003177690903965469
24891,30,6,1,2,0,57259,1,0,2,20,5,87,2,298,0,1.0,572590,0,0.0019675402703948908,0.0023833027420054054,0.0009124658078618619,0.9947366911797373
24892,31,4,2,2,0,20272,0,0,0,17,4,271,1,531,0,2.0,222992,0,0.003066094639316383,0.00016638841647564906,0.0008118107288969945,0.995955706215311
24893,30,4,1,2,0,959,0,0,0,8,4,271,1,157,0,2.0,9590,0,0.0014817605127737526,0.00011382228834456304,8.592252980346368e-05,0.9983184946690782
24894,31,1,1,1,0,13656,1,0,0,21,8,184,1,101,0,1.0,150216,0,0.0013280607838466324,0.0033678812026173358,0.005952798607564981,0.9893512594059691
24895,34,4,1,1,0,17693,1,0,0,27,7,345,1,33,0,2.0,247702,0,0.017488242072650928,-0.010389805990870735,-0.003815907593493817,0.9967174715117315
24896,53,5,1,0,0,-3981,0,1,2,16,7,117,3,369,0,3.0,-131373,0,0.00040630692475324137,-0.004282204962486241,0.00016341674656591976,1.0037124812911733
24897,30,0,2,1,0,61411,1,0,2,5,7,152,1,245,0,2.0,614110,0,-0.0001227737903632814,0.0019071137414911066,-0.001418884280293367,0.9996345443291663
24898,53,4,1,1,0,77114,1,1,1,4,1,158,2,372,0,2.0,2544762,0,0.0012271988631430975,-0.0013719048844249848,0.0001691029619498366,0.999975603059333
24899,37,5,1,0,0,79632,1,0,2,16,7,245,2,825,0,3.0,1353744,0,0.001889939874955407,-0.00014780187231584058,0.0005981666887221182,0.997659695308638
24900,31,9,1,1,0,11179,1,1,0,27,7,121,4,522,0,0.0,122969,0,0.030687722210335888,0.008211354163019751,6.41108389802976e-05,0.9610368127876652
24901,42,5,1,0,0,18152,0,0,1,8,0,101,1,154,0,3.0,399344,0,0.6769326664261157,0.0412352646925125,0.009222342575834413,0.27260972630554237
24902,33,4,2,2,0,94875,0,0,1,6,8,158,2,230,0,2.0,1233375,0,0.0017430613215067975,0.03376349382636061,0.0053650977030115145,0.959128347149117
24903,33,1,1,0,0,1270,1,0,0,27,7,345,1,778,0,1.0,16510,0,0.00022450993367249816,-0.000491446735378584,0.00028922529323401405,0.9999777115084715
24904,35,9,2,2,0,22942,1,0,0,21,5,87,2,799,0,1.0,344130,0,0.15050055741737456,0.05331718378198951,0.012714032602359492,0.783468226198275
24905,34,7,0,1,0,98122,1,0,0,27,7,345,1,620,0,1.0,1373708,0,-0.0015375684351452007,-0.00029571214334266765,4.603325857755261e-05,1.0017872473199105
24906,34,0,1,2,0,39621,1,0,2,30,7,152,2,776,0,2.0,554694,0,0.0037326730303968436,0.0011092454359156005,0.004255074394170694,0.9909030071395191
24907,37,4,1,2,0,18001,1,0,0,15,7,1045,1,476,0,2.0,306017,0,0.015862046164505733,0.0005827567283531281,-0.00022898571562311038,0.9837841828227619
24908,30,1,2,1,0,75158,0,0,0,15,8,87,2,768,1,2.0,751580,87,0.9440771805705086,0.037357493919380605,0.00772986262446336,0.010835462885643077
24909,33,1,1,1,0,83387,1,0,2,16,7,755,2,382,0,1.0,1084031,0,0.007810110288444125,0.009075945442579465,0.0021720945136237298,0.9809418497553617
24910,36,0,1,1,0,98722,1,0,0,15,5,87,2,750,1,2.0,1579552,87,0.8749358716094761,0.03497616306813391,0.052100808148648786,0.03798715717376677
24911,46,7,1,1,0,-210,0,0,1,30,3,826,1,52,0,2.0,-5460,0,0.16029152218426315,0.07455387376634645,0.04122834011579584,0.7239262639336203
24912,30,3,1,0,0,74902,0,0,0,13,4,158,1,771,0,2.0,749020,0,0.004216456090942261,-0.0012924630853100375,0.000312158708450333,0.9967638482859167
24913,31,0,1,1,0,76705,1,0,0,15,7,345,1,38,0,2.0,843755,0,0.002741694130210609,-0.0007160720474809965,0.00014094762331046812,0.9978334302939591
24914,35,9,1,2,0,-3983,0,0,0,2,5,177,2,220,0,2.0,-59745,0,0.0025954960305088898,0.011808222551733992,0.005045001266495474,0.9805512801512593
24915,32,7,1,1,0,42017,1,0,0,27,7,271,1,737,0,1.0,504204,0,0.001529380948364134,-0.0007422168674833043,0.00016228234868857078,0.9990505535704299
24916,31,1,1,0,0,82448,1,1,1,12,7,14,2,278,0,0.0,906928,0,0.005348231502345535,0.06318940300280407,0.008822861005130918,0.9226395044897316
24917,35,4,1,2,0,47788,1,0,0,18,7,351,2,243,0,2.0,716820,0,0.881825467951112,0.0358343530511182,0.0224958977723337,0.05984428122545371
24918,49,4,1,3,0,69486,0,0,0,2,5,826,1,645,0,2.0,2015094,0,0.09811739235448443,0.09908428650394382,0.019900455864680273,0.7828978652768821
24919,37,4,1,2,0,11272,1,1,0,9,4,158,3,317,0,2.0,191624,0,0.0005506142782949613,-0.000342235626398589,0.0015094376237670334,0.998282183724336
24920,30,9,2,1,0,86579,1,0,2,26,7,345,1,704,0,1.0,865790,0,-0.0004165511559116042,-0.0014638475867964976,-0.00036520269488981433,1.0022456014375973
24921,33,0,2,1,0,65503,1,0,2,15,7,345,2,840,0,2.0,851539,0,0.0008091760214524596,-0.0008654695858628242,-0.00013289872586546778,1.0001891922902755
24922,32,9,1,1,0,48815,1,0,0,30,6,126,3,147,0,1.0,585780,0,0.07008166016494745,0.1158053244227168,0.028130746233982835,0.7859822691783669
24923,31,2,2,1,0,59040,1,0,2,15,7,152,2,642,0,1.0,649440,0,-0.00013101777004660697,-0.00046597455044739694,0.0005434866479223435,1.0000535056725712
24924,48,6,0,1,0,96384,1,0,0,27,7,121,2,79,0,1.0,2698752,0,0.00973082070714397,0.012760153077154744,0.0025239444987312527,0.974985081716973
24925,39,0,1,1,0,13344,0,0,0,12,8,101,2,491,1,2.0,253536,101,0.780654812671014,0.07413863378928723,0.1370416639075681,0.008164889632145345
24926,37,4,2,2,0,85644,0,0,2,2,5,87,3,638,0,2.0,1455948,0,0.00025652787861085713,-0.00029643824889034887,0.0008668832140402358,0.9991730271562389
24927,30,9,2,1,0,101410,0,0,0,7,4,69,1,346,0,2.0,1014100,0,0.013504066262428671,0.0026020390794807557,0.00011043615527734502,0.9837834585028112
24928,46,2,1,2,0,79219,1,0,0,30,7,658,3,180,0,1.0,2059694,0,0.33080053120844555,0.08687833350698912,0.025394868418481608,0.5569262668661015
24929,35,9,1,1,0,74310,1,0,0,30,7,755,2,496,0,1.0,1114650,0,0.12400626093990756,0.046604002957512124,0.012225878898695633,0.8171638572038862
24930,48,9,1,1,0,89331,0,0,0,26,2,158,2,218,0,2.0,2501268,0,-0.0014457970052665498,0.004489200827556172,0.0014119335888477143,0.9955446625888623
24931,53,5,0,1,0,34377,0,0,0,13,1,132,1,327,0,3.0,1134441,0,0.23678342129646618,0.0870393143493362,0.014166208653777695,0.6620110557004276
24932,36,4,2,1,0,7660,0,0,1,30,0,158,1,236,0,2.0,122560,0,0.008298910426685943,0.01697154810478888,0.021760182513814133,0.9529693589547104
24933,30,1,2,1,0,93080,1,0,0,27,7,121,1,811,0,1.0,930800,0,0.011613438557085173,0.0019474457008787152,0.0005654164953302725,0.9858736992467039
24934,33,0,0,1,0,24612,1,0,0,3,0,132,2,118,0,2.0,319956,0,0.13747999312243614,0.19926224412489668,0.01767070021823476,0.6455870625344727
24935,35,0,1,1,0,74396,1,0,2,16,7,345,2,648,0,2.0,1115940,0,0.0028489312614477097,-0.0009049359061146581,0.0005287133024996192,0.9975272913421664
24936,33,1,1,1,0,18005,1,0,2,30,7,152,3,843,0,1.0,234065,0,-0.001096506923793858,0.0031189530368230314,0.00035781822039809494,0.9976197356665728
24937,32,0,1,1,0,4833,1,0,0,21,8,101,1,457,1,2.0,57996,101,0.6042320881339002,0.2384876176263247,0.17510312481555718,-0.017822830575803805
