,id,y
13454,13454,0.18
13455,13455,0.07
13456,13456,0.0
13457,13457,0.08
13458,13458,0.11
13459,13459,0.09
13460,13460,0.07
13461,13461,0.02
13462,13462,0.0
13463,13463,0.03
13464,13464,0.11
13465,13465,0.21
13466,13466,0.13
13467,13467,0.04
13468,13468,0.06
13469,13469,0.06
13470,13470,0.09
13471,13471,0.0
13472,13472,0.24
13473,13473,0.21
13474,13474,0.0
13475,13475,0.0
13476,13476,0.07
13477,13477,0.01
13478,13478,0.01
13479,13479,0.02
13480,13480,0.01
13481,13481,0.12
13482,13482,0.06
13483,13483,0.12
13484,13484,0.0
13485,13485,0.0
13486,13486,0.01
13487,13487,0.02
13488,13488,0.02
13489,13489,0.0
13490,13490,0.03
13491,13491,0.05
13492,13492,0.21
13493,13493,0.07
13494,13494,0.0
13495,13495,0.0
13496,13496,0.21
13497,13497,0.0
13498,13498,0.1
13499,13499,0.32
13500,13500,0.07
13501,13501,0.04
13502,13502,0.0
13503,13503,0.24
13504,13504,0.01
13505,13505,0.09
13506,13506,0.01
13507,13507,0.04
13508,13508,0.12
13509,13509,0.0
13510,13510,0.04
13511,13511,0.0
13512,13512,0.1
13513,13513,0.26
13514,13514,0.02
13515,13515,0.1
13516,13516,0.08
13517,13517,0.01
13518,13518,0.11
13519,13519,0.0
13520,13520,0.09
13521,13521,0.14
13522,13522,0.0
13523,13523,0.02
13524,13524,0.09
13525,13525,0.33
13526,13526,0.02
13527,13527,0.08
13528,13528,0.0
13529,13529,0.5
13530,13530,0.15
13531,13531,0.01
13532,13532,0.04
13533,13533,0.02
13534,13534,0.0
13535,13535,0.0
13536,13536,0.06
13537,13537,0.01
13538,13538,0.0
13539,13539,0.1
13540,13540,0.01
13541,13541,0.02
13542,13542,0.04
13543,13543,0.17
13544,13544,0.0
13545,13545,0.0
13546,13546,0.13
13547,13547,0.46
13548,13548,0.04
13549,13549,0.04
13550,13550,0.0
13551,13551,0.0
13552,13552,0.12
13553,13553,0.15
13554,13554,0.0
13555,13555,0.0
13556,13556,0.0
13557,13557,0.08
13558,13558,0.04
13559,13559,0.06
13560,13560,0.07
13561,13561,0.26
13562,13562,0.01
13563,13563,0.2
13564,13564,0.01
13565,13565,0.0
13566,13566,0.12
13567,13567,0.16
13568,13568,0.21
13569,13569,0.0
13570,13570,0.05
13571,13571,0.0
13572,13572,0.15
13573,13573,0.17
13574,13574,0.04
13575,13575,0.04
13576,13576,0.03
13577,13577,0.0
13578,13578,0.1
13579,13579,0.58
13580,13580,0.06
13581,13581,0.14
13582,13582,0.0
13583,13583,0.02
13584,13584,0.02
13585,13585,0.0
13586,13586,0.02
13587,13587,0.11
13588,13588,0.07
13589,13589,0.01
13590,13590,0.07
13591,13591,0.0
13592,13592,0.0
13593,13593,0.0
13594,13594,0.0
13595,13595,0.0
13596,13596,0.11
13597,13597,0.0
13598,13598,0.0
13599,13599,0.0
13600,13600,0.04
13601,13601,0.14
13602,13602,0.04
13603,13603,0.47
13604,13604,0.09
13605,13605,0.0
13606,13606,0.08
13607,13607,0.05
13608,13608,0.01
13609,13609,0.0
13610,13610,0.13
13611,13611,0.24
13612,13612,0.0
13613,13613,0.02
13614,13614,0.06
13615,13615,0.02
13616,13616,0.23
13617,13617,0.04
13618,13618,0.0
13619,13619,0.0
13620,13620,0.39
13621,13621,0.12
13622,13622,0.0
13623,13623,0.08
13624,13624,0.11
13625,13625,0.0
13626,13626,0.0
13627,13627,0.01
13628,13628,0.06
13629,13629,0.04
13630,13630,0.01
13631,13631,0.18
13632,13632,0.01
13633,13633,0.98
13634,13634,0.05
13635,13635,0.16
13636,13636,0.0
13637,13637,0.0
13638,13638,0.0
13639,13639,0.03
13640,13640,0.01
13641,13641,0.24
13642,13642,0.16
13643,13643,0.53
13644,13644,0.01
13645,13645,0.0
13646,13646,0.0
13647,13647,0.0
13648,13648,0.02
13649,13649,0.12
13650,13650,0.28
13651,13651,0.01
13652,13652,0.2
13653,13653,0.08
13654,13654,0.02
13655,13655,0.0
13656,13656,0.03
13657,13657,0.03
13658,13658,0.05
13659,13659,0.05
13660,13660,0.04
13661,13661,0.0
13662,13662,0.03
13663,13663,0.03
13664,13664,0.09
13665,13665,0.0
13666,13666,0.13
13667,13667,0.04
13668,13668,0.19
13669,13669,0.02
13670,13670,0.04
13671,13671,0.11
13672,13672,0.0
13673,13673,0.08
13674,13674,0.12
13675,13675,0.0
13676,13676,0.18
13677,13677,0.5
13678,13678,0.01
13679,13679,0.01
13680,13680,0.06
13681,13681,0.18
13682,13682,0.02
13683,13683,0.0
13684,13684,0.3
13685,13685,0.03
13686,13686,0.18
13687,13687,0.06
13688,13688,0.22
13689,13689,0.04
13690,13690,0.15
13691,13691,0.02
13692,13692,0.0
13693,13693,0.0
13694,13694,0.0
13695,13695,0.04
13696,13696,0.42
13697,13697,0.0
13698,13698,0.06
13699,13699,0.0
13700,13700,0.0
13701,13701,0.05
13702,13702,0.21
13703,13703,0.08
13704,13704,0.0
13705,13705,0.06
13706,13706,0.02
13707,13707,0.46
13708,13708,0.1
13709,13709,0.0
13710,13710,0.2
13711,13711,0.16
13712,13712,0.03
13713,13713,0.56
13714,13714,0.08
13715,13715,0.29
13716,13716,0.22
13717,13717,0.02
13718,13718,0.0
13719,13719,0.34
13720,13720,0.17
13721,13721,0.03
13722,13722,0.0
13723,13723,0.08
13724,13724,0.16
13725,13725,0.03
13726,13726,0.24
13727,13727,0.02
13728,13728,0.61
13729,13729,0.0
13730,13730,0.0
13731,13731,0.15
13732,13732,0.66
13733,13733,0.02
13734,13734,0.01
13735,13735,0.13
13736,13736,0.32
13737,13737,0.24
13738,13738,0.02
13739,13739,0.17
13740,13740,0.03
13741,13741,0.13
13742,13742,0.03
13743,13743,0.08
13744,13744,0.04
13745,13745,0.08
13746,13746,0.0
13747,13747,0.4
13748,13748,0.0
13749,13749,0.32
13750,13750,0.01
13751,13751,0.06
13752,13752,0.04
13753,13753,0.0
13754,13754,0.09
13755,13755,0.01
13756,13756,0.0
13757,13757,0.04
13758,13758,0.0
13759,13759,0.01
13760,13760,0.03
13761,13761,0.09
13762,13762,0.2
13763,13763,0.54
13764,13764,0.11
13765,13765,0.01
13766,13766,0.0
13767,13767,0.01
13768,13768,0.66
13769,13769,0.52
13770,13770,0.14
13771,13771,0.0
13772,13772,0.0
13773,13773,0.23
13774,13774,0.0
13775,13775,0.0
13776,13776,0.01
13777,13777,0.02
13778,13778,0.09
13779,13779,0.01
13780,13780,0.01
13781,13781,0.0
13782,13782,0.08
13783,13783,0.05
13784,13784,0.01
13785,13785,0.02
13786,13786,0.19
13787,13787,0.0
13788,13788,0.05
13789,13789,0.21
13790,13790,0.03
13791,13791,0.16
13792,13792,0.0
13793,13793,0.08
13794,13794,0.01
13795,13795,0.02
13796,13796,0.11
13797,13797,0.0
13798,13798,0.0
13799,13799,0.01
13800,13800,0.02
13801,13801,0.13
13802,13802,0.0
13803,13803,0.04
13804,13804,0.0
13805,13805,0.13
13806,13806,0.67
13807,13807,0.0
13808,13808,0.13
13809,13809,0.0
13810,13810,0.02
13811,13811,0.11
13812,13812,0.0
13813,13813,0.0
13814,13814,0.0
13815,13815,0.0
13816,13816,0.0
13817,13817,0.0
13818,13818,0.16
13819,13819,0.04
13820,13820,0.07
13821,13821,0.0
13822,13822,0.0
13823,13823,0.0
13824,13824,0.0
13825,13825,0.02
13826,13826,0.0
13827,13827,0.05
13828,13828,0.02
13829,13829,0.0
13830,13830,0.12
13831,13831,0.0
13832,13832,0.08
13833,13833,0.06
13834,13834,0.02
13835,13835,0.1
13836,13836,0.0
13837,13837,0.0
13838,13838,0.07
13839,13839,0.04
13840,13840,0.0
13841,13841,0.0
13842,13842,0.2
13843,13843,0.03
13844,13844,0.11
13845,13845,0.05
13846,13846,0.0
13847,13847,0.05
13848,13848,0.0
13849,13849,0.05
13850,13850,0.37
13851,13851,0.24
13852,13852,0.0
13853,13853,0.21
13854,13854,0.11
13855,13855,0.02
13856,13856,0.0
13857,13857,0.21
13858,13858,0.03
13859,13859,0.02
13860,13860,0.5
13861,13861,0.0
13862,13862,0.0
13863,13863,0.61
13864,13864,0.0
13865,13865,0.0
13866,13866,0.01
13867,13867,0.19
13868,13868,0.0
13869,13869,0.0
13870,13870,0.08
13871,13871,0.0
13872,13872,0.0
13873,13873,0.0
13874,13874,0.01
13875,13875,0.04
13876,13876,0.03
13877,13877,0.0
13878,13878,0.16
13879,13879,0.04
13880,13880,0.25
13881,13881,0.08
13882,13882,0.0
13883,13883,0.02
13884,13884,0.1
13885,13885,0.19
13886,13886,0.32
13887,13887,0.03
13888,13888,0.05
13889,13889,0.05
13890,13890,0.0
13891,13891,0.45
13892,13892,0.01
13893,13893,0.09
13894,13894,0.57
13895,13895,0.0
13896,13896,0.51
13897,13897,0.09
13898,13898,0.26
13899,13899,0.01
13900,13900,0.21
13901,13901,0.02
13902,13902,0.02
13903,13903,0.08
13904,13904,0.12
13905,13905,0.03
13906,13906,0.16
13907,13907,0.31
13908,13908,0.09
13909,13909,0.0
13910,13910,0.12
13911,13911,0.01
13912,13912,0.05
13913,13913,0.01
13914,13914,0.0
13915,13915,0.03
13916,13916,0.11
13917,13917,0.11
13918,13918,0.0
13919,13919,0.02
13920,13920,0.0
13921,13921,0.07
13922,13922,0.01
13923,13923,0.0
13924,13924,0.2
13925,13925,0.04
13926,13926,0.0
13927,13927,0.03
13928,13928,0.04
13929,13929,0.07
13930,13930,0.28
13931,13931,0.06
13932,13932,0.02
13933,13933,0.03
13934,13934,0.02
13935,13935,0.06
13936,13936,0.04
13937,13937,0.0
13938,13938,0.22
13939,13939,0.04
13940,13940,0.04
13941,13941,0.0
13942,13942,0.02
13943,13943,0.03
13944,13944,0.02
13945,13945,0.01
13946,13946,0.2
13947,13947,0.0
13948,13948,0.09
13949,13949,0.38
13950,13950,0.06
13951,13951,0.5
13952,13952,0.0
13953,13953,0.0
13954,13954,0.03
13955,13955,0.27
13956,13956,0.0
13957,13957,0.0
13958,13958,0.0
13959,13959,0.15
13960,13960,0.52
13961,13961,0.04
13962,13962,0.03
13963,13963,0.06
13964,13964,0.07
13965,13965,0.05
13966,13966,0.09
13967,13967,0.02
13968,13968,0.0
13969,13969,0.58
13970,13970,0.01
13971,13971,0.03
13972,13972,0.05
13973,13973,0.02
13974,13974,0.12
13975,13975,0.08
13976,13976,0.2
13977,13977,0.08
13978,13978,0.08
13979,13979,0.0
13980,13980,0.45
13981,13981,0.2
13982,13982,0.0
13983,13983,0.01
13984,13984,0.0
13985,13985,0.18
13986,13986,0.24
13987,13987,0.03
13988,13988,0.0
13989,13989,0.38
13990,13990,0.02
13991,13991,0.05
13992,13992,0.01
13993,13993,0.01
13994,13994,0.5
13995,13995,0.19
13996,13996,0.26
13997,13997,0.09
13998,13998,0.0
13999,13999,0.01
14000,14000,0.0
14001,14001,0.03
14002,14002,0.03
14003,14003,0.0
14004,14004,0.04
14005,14005,0.03
14006,14006,0.09
14007,14007,0.0
14008,14008,0.19
14009,14009,0.05
14010,14010,0.0
14011,14011,0.03
14012,14012,0.0
14013,14013,0.0
14014,14014,0.16
14015,14015,0.2
14016,14016,0.0
14017,14017,0.08
14018,14018,0.02
14019,14019,0.2
14020,14020,0.05
14021,14021,0.0
14022,14022,0.19
14023,14023,0.0
14024,14024,0.0
14025,14025,0.01
14026,14026,0.11
14027,14027,0.04
14028,14028,0.0
14029,14029,0.0
14030,14030,0.27
14031,14031,0.11
14032,14032,0.1
14033,14033,0.0
14034,14034,0.15
14035,14035,0.0
14036,14036,0.05
14037,14037,0.01
14038,14038,0.09
14039,14039,0.01
14040,14040,0.03
14041,14041,0.05
14042,14042,0.35
14043,14043,0.06
14044,14044,0.28
14045,14045,0.05
14046,14046,0.0
14047,14047,0.01
14048,14048,0.0
14049,14049,0.24
14050,14050,0.0
14051,14051,0.0
14052,14052,0.15
14053,14053,0.0
14054,14054,0.03
14055,14055,0.0
14056,14056,0.04
14057,14057,0.0
14058,14058,0.0
14059,14059,0.07
14060,14060,0.0
14061,14061,0.04
14062,14062,0.06
14063,14063,0.13
14064,14064,0.0
14065,14065,0.0
14066,14066,0.05
14067,14067,0.02
14068,14068,0.01
14069,14069,0.01
14070,14070,0.21
14071,14071,0.11
14072,14072,0.13
14073,14073,0.03
14074,14074,0.0
14075,14075,0.19
14076,14076,0.18
14077,14077,0.01
14078,14078,0.2
14079,14079,0.09
14080,14080,0.1
14081,14081,0.0
14082,14082,0.02
14083,14083,0.12
14084,14084,0.06
14085,14085,0.05
14086,14086,0.15
14087,14087,0.06
14088,14088,0.18
14089,14089,0.22
14090,14090,0.57
14091,14091,0.12
14092,14092,0.03
14093,14093,0.0
14094,14094,0.05
14095,14095,0.26
14096,14096,0.0
14097,14097,0.04
14098,14098,0.05
14099,14099,0.04
14100,14100,0.02
14101,14101,0.0
14102,14102,0.0
14103,14103,0.0
14104,14104,0.03
14105,14105,0.19
14106,14106,0.0
14107,14107,0.0
14108,14108,0.01
14109,14109,0.0
14110,14110,0.0
14111,14111,0.04
14112,14112,0.0
14113,14113,0.0
14114,14114,0.0
14115,14115,0.01
14116,14116,0.17
14117,14117,0.01
14118,14118,0.27
14119,14119,0.0
14120,14120,0.04
14121,14121,0.01
14122,14122,0.08
14123,14123,0.11
14124,14124,0.0
14125,14125,0.0
14126,14126,0.0
14127,14127,0.15
14128,14128,0.27
14129,14129,0.0
14130,14130,0.0
14131,14131,0.01
14132,14132,0.01
14133,14133,0.03
14134,14134,0.05
14135,14135,0.0
14136,14136,0.04
14137,14137,0.01
14138,14138,0.1
14139,14139,0.0
14140,14140,0.23
14141,14141,0.13
14142,14142,0.04
14143,14143,0.01
14144,14144,0.45
14145,14145,0.0
14146,14146,0.0
14147,14147,0.12
14148,14148,0.16
14149,14149,0.09
14150,14150,0.04
14151,14151,0.11
14152,14152,0.0
14153,14153,0.0
14154,14154,0.19
14155,14155,0.22
14156,14156,0.0
14157,14157,0.0
14158,14158,0.0
14159,14159,0.0
14160,14160,0.17
14161,14161,0.47
14162,14162,0.9
14163,14163,0.31
14164,14164,0.06
14165,14165,0.02
14166,14166,0.12
14167,14167,0.03
14168,14168,0.29
14169,14169,0.0
14170,14170,0.03
14171,14171,0.15
14172,14172,0.0
14173,14173,0.01
14174,14174,0.0
14175,14175,0.78
14176,14176,0.0
14177,14177,0.3
14178,14178,0.07
14179,14179,0.18
14180,14180,0.11
14181,14181,0.02
14182,14182,0.0
14183,14183,0.17
14184,14184,0.09
14185,14185,0.05
14186,14186,0.04
14187,14187,0.12
14188,14188,0.15
14189,14189,0.59
14190,14190,0.0
14191,14191,0.03
14192,14192,0.03
14193,14193,0.07
14194,14194,0.01
14195,14195,0.03
14196,14196,0.01
14197,14197,0.0
14198,14198,0.31
14199,14199,0.01
14200,14200,0.25
14201,14201,0.38
14202,14202,0.95
14203,14203,0.05
14204,14204,0.01
14205,14205,0.04
14206,14206,0.0
14207,14207,0.02
14208,14208,0.09
14209,14209,0.03
14210,14210,0.0
14211,14211,0.0
14212,14212,0.0
14213,14213,0.08
14214,14214,0.0
14215,14215,0.26
14216,14216,0.02
14217,14217,0.11
14218,14218,0.03
14219,14219,0.03
14220,14220,0.11
14221,14221,0.13
14222,14222,0.03
14223,14223,0.0
14224,14224,0.08
14225,14225,0.02
14226,14226,0.1
14227,14227,0.13
14228,14228,0.0
14229,14229,0.0
14230,14230,0.0
14231,14231,0.07
14232,14232,0.0
14233,14233,0.04
14234,14234,0.01
14235,14235,0.1
14236,14236,0.27
14237,14237,0.05
14238,14238,0.06
14239,14239,0.11
14240,14240,0.0
14241,14241,0.01
14242,14242,0.0
14243,14243,0.28
14244,14244,0.25
14245,14245,0.0
14246,14246,0.04
14247,14247,0.05
14248,14248,0.16
14249,14249,0.04
14250,14250,0.03
14251,14251,0.06
14252,14252,0.0
14253,14253,0.0
14254,14254,0.25
14255,14255,0.02
14256,14256,0.3
14257,14257,0.0
14258,14258,0.02
14259,14259,0.08
14260,14260,0.17
14261,14261,0.04
14262,14262,0.0
14263,14263,0.19
14264,14264,0.08
14265,14265,0.01
14266,14266,0.36
14267,14267,0.05
14268,14268,0.18
14269,14269,0.06
14270,14270,0.01
14271,14271,0.15
14272,14272,0.11
14273,14273,0.0
14274,14274,0.02
14275,14275,0.17
14276,14276,0.54
14277,14277,0.02
14278,14278,0.0
14279,14279,0.01
14280,14280,0.0
14281,14281,0.05
14282,14282,0.0
14283,14283,0.42
14284,14284,0.0
14285,14285,0.02
14286,14286,0.96
14287,14287,0.0
14288,14288,0.0
14289,14289,0.14
14290,14290,0.07
14291,14291,0.01
14292,14292,0.04
14293,14293,0.32
14294,14294,0.28
14295,14295,0.07
14296,14296,0.14
14297,14297,0.06
14298,14298,0.01
14299,14299,0.08
14300,14300,0.0
14301,14301,0.24
14302,14302,0.23
14303,14303,0.0
14304,14304,0.03
14305,14305,0.0
14306,14306,0.0
14307,14307,0.36
14308,14308,0.03
14309,14309,0.0
14310,14310,0.04
14311,14311,0.02
14312,14312,0.35
14313,14313,0.1
14314,14314,0.0
14315,14315,0.16
14316,14316,0.0
14317,14317,0.08
14318,14318,0.18
14319,14319,0.09
14320,14320,0.03
14321,14321,0.21
14322,14322,0.0
14323,14323,0.0
14324,14324,0.05
14325,14325,0.06
14326,14326,0.01
14327,14327,0.0
14328,14328,0.04
14329,14329,0.1
14330,14330,0.03
14331,14331,0.14
14332,14332,0.24
14333,14333,0.0
14334,14334,0.03
14335,14335,0.01
14336,14336,0.0
14337,14337,0.0
14338,14338,0.34
14339,14339,0.23
14340,14340,0.01
14341,14341,0.01
14342,14342,0.0
14343,14343,0.05
14344,14344,0.01
14345,14345,0.05
14346,14346,0.15
14347,14347,0.03
14348,14348,0.02
14349,14349,0.01
14350,14350,0.02
14351,14351,0.0
14352,14352,0.08
14353,14353,0.08
14354,14354,0.11
14355,14355,0.02
14356,14356,0.23
14357,14357,0.1
14358,14358,0.0
14359,14359,0.01
14360,14360,0.02
14361,14361,0.05
14362,14362,0.02
14363,14363,0.04
14364,14364,0.03
14365,14365,0.01
14366,14366,0.07
14367,14367,0.05
14368,14368,0.03
14369,14369,0.0
14370,14370,0.03
14371,14371,0.02
14372,14372,0.15
14373,14373,0.02
14374,14374,0.2
14375,14375,0.25
14376,14376,0.0
14377,14377,0.06
14378,14378,0.2
14379,14379,0.14
14380,14380,0.17
14381,14381,0.02
14382,14382,0.26
14383,14383,0.4
14384,14384,0.21
14385,14385,0.07
14386,14386,0.0
14387,14387,0.23
14388,14388,0.08
14389,14389,0.13
14390,14390,0.0
14391,14391,0.03
14392,14392,0.0
14393,14393,0.07
14394,14394,0.01
14395,14395,0.01
14396,14396,0.1
14397,14397,0.29
14398,14398,0.05
14399,14399,0.0
14400,14400,0.02
14401,14401,0.0
14402,14402,0.0
14403,14403,0.0
14404,14404,0.04
14405,14405,0.06
14406,14406,0.01
14407,14407,0.15
14408,14408,0.27
14409,14409,0.06
14410,14410,0.0
14411,14411,0.24
14412,14412,0.01
14413,14413,0.0
14414,14414,0.12
14415,14415,0.02
14416,14416,0.01
14417,14417,0.0
14418,14418,0.03
14419,14419,0.04
14420,14420,0.01
14421,14421,0.0
14422,14422,0.01
14423,14423,0.08
14424,14424,0.0
14425,14425,0.15
14426,14426,0.25
14427,14427,0.17
14428,14428,0.04
14429,14429,0.03
14430,14430,0.21
14431,14431,0.16
14432,14432,0.12
14433,14433,0.13
14434,14434,0.04
14435,14435,0.0
14436,14436,0.0
14437,14437,0.17
14438,14438,0.0
14439,14439,0.0
14440,14440,0.0
14441,14441,0.09
14442,14442,0.06
14443,14443,0.01
14444,14444,0.0
14445,14445,0.0
14446,14446,0.03
14447,14447,0.03
14448,14448,0.16
14449,14449,0.17
14450,14450,0.08
14451,14451,0.02
14452,14452,0.17
14453,14453,0.14
14454,14454,0.07
14455,14455,0.0
14456,14456,0.38
14457,14457,0.15
14458,14458,0.03
14459,14459,0.0
14460,14460,0.0
14461,14461,0.02
14462,14462,0.04
14463,14463,0.14
14464,14464,0.16
14465,14465,0.04
14466,14466,0.0
14467,14467,0.01
14468,14468,0.13
14469,14469,0.07
14470,14470,0.36
14471,14471,0.0
14472,14472,0.02
14473,14473,0.26
14474,14474,0.12
14475,14475,0.05
14476,14476,0.09
14477,14477,0.2
14478,14478,0.03
14479,14479,0.57
14480,14480,0.2
14481,14481,0.0
14482,14482,0.06
14483,14483,0.1
14484,14484,0.26
14485,14485,0.0
14486,14486,0.02
14487,14487,0.08
14488,14488,0.0
14489,14489,0.02
14490,14490,0.22
14491,14491,0.15
14492,14492,0.06
14493,14493,0.33
14494,14494,0.14
14495,14495,0.08
14496,14496,0.0
14497,14497,0.0
14498,14498,0.0
14499,14499,0.34
14500,14500,0.07
14501,14501,0.22
14502,14502,0.07
14503,14503,0.06
14504,14504,0.07
14505,14505,0.09
14506,14506,0.01
14507,14507,0.0
14508,14508,0.0
14509,14509,0.7
14510,14510,0.34
14511,14511,0.0
14512,14512,0.01
14513,14513,0.0
14514,14514,0.02
14515,14515,0.03
14516,14516,0.01
14517,14517,0.0
14518,14518,0.59
14519,14519,0.08
14520,14520,0.14
14521,14521,0.0
14522,14522,0.08
14523,14523,0.06
14524,14524,0.07
14525,14525,0.01
14526,14526,0.0
14527,14527,0.0
14528,14528,0.0
14529,14529,0.22
14530,14530,0.03
14531,14531,0.44
14532,14532,0.0
14533,14533,0.05
14534,14534,0.04
14535,14535,0.02
14536,14536,0.03
14537,14537,0.04
14538,14538,0.0
14539,14539,0.1
14540,14540,0.12
14541,14541,0.18
14542,14542,0.25
14543,14543,0.07
14544,14544,0.02
14545,14545,0.03
14546,14546,0.0
14547,14547,0.0
14548,14548,0.0
14549,14549,0.03
14550,14550,0.0
14551,14551,0.32
14552,14552,0.01
14553,14553,0.03
14554,14554,0.0
14555,14555,0.0
14556,14556,0.02
14557,14557,0.05
14558,14558,0.08
14559,14559,0.13
14560,14560,0.07
14561,14561,0.0
14562,14562,0.02
14563,14563,0.02
14564,14564,0.04
14565,14565,0.03
14566,14566,0.0
14567,14567,0.86
14568,14568,0.0
14569,14569,0.48
14570,14570,0.0
14571,14571,0.0
14572,14572,0.0
14573,14573,0.02
14574,14574,0.04
14575,14575,0.06
14576,14576,0.21
14577,14577,0.01
14578,14578,0.07
14579,14579,0.04
14580,14580,0.07
14581,14581,0.02
14582,14582,0.01
14583,14583,0.4
14584,14584,0.08
14585,14585,0.0
14586,14586,0.01
14587,14587,0.01
14588,14588,0.0
14589,14589,0.0
14590,14590,0.12
14591,14591,0.0
14592,14592,0.01
14593,14593,0.05
14594,14594,0.0
14595,14595,0.15
14596,14596,0.24
14597,14597,0.07
14598,14598,0.04
14599,14599,0.24
14600,14600,0.03
14601,14601,0.0
14602,14602,0.09
14603,14603,0.26
14604,14604,0.0
14605,14605,0.0
14606,14606,0.0
14607,14607,0.15
14608,14608,0.08
14609,14609,0.1
14610,14610,0.17
14611,14611,0.0
14612,14612,0.03
14613,14613,0.15
14614,14614,0.05
14615,14615,0.56
14616,14616,0.0
14617,14617,0.02
14618,14618,0.11
14619,14619,0.1
14620,14620,0.04
14621,14621,0.06
14622,14622,0.02
14623,14623,0.0
14624,14624,0.06
14625,14625,0.01
14626,14626,0.32
14627,14627,0.02
14628,14628,0.05
14629,14629,0.01
14630,14630,0.02
14631,14631,0.0
14632,14632,0.12
14633,14633,0.07
14634,14634,0.04
14635,14635,0.21
14636,14636,0.0
14637,14637,0.15
14638,14638,0.16
14639,14639,0.56
14640,14640,0.24
14641,14641,0.0
14642,14642,0.05
14643,14643,0.09
14644,14644,0.0
14645,14645,0.0
14646,14646,0.0
14647,14647,0.31
14648,14648,0.0
14649,14649,0.0
14650,14650,0.0
14651,14651,0.01
14652,14652,0.04
14653,14653,0.0
14654,14654,0.0
14655,14655,0.63
14656,14656,0.11
14657,14657,0.46
14658,14658,0.03
14659,14659,0.23
14660,14660,0.0
14661,14661,0.09
14662,14662,0.18
14663,14663,0.13
14664,14664,0.05
14665,14665,0.0
14666,14666,0.24
14667,14667,0.01
14668,14668,0.13
14669,14669,0.02
14670,14670,0.0
14671,14671,0.05
14672,14672,0.09
14673,14673,0.22
14674,14674,0.05
14675,14675,0.03
14676,14676,0.0
14677,14677,0.32
14678,14678,0.0
14679,14679,0.0
14680,14680,0.09
14681,14681,0.0
14682,14682,0.0
14683,14683,0.15
14684,14684,0.2
14685,14685,0.15
14686,14686,0.01
14687,14687,0.05
14688,14688,0.09
14689,14689,0.0
14690,14690,0.16
14691,14691,0.04
14692,14692,0.05
14693,14693,0.07
14694,14694,0.09
14695,14695,0.02
14696,14696,0.08
14697,14697,0.15
14698,14698,0.0
14699,14699,0.0
14700,14700,0.0
14701,14701,0.0
14702,14702,0.01
14703,14703,0.07
14704,14704,0.14
14705,14705,0.09
14706,14706,0.04
14707,14707,0.0
14708,14708,0.34
14709,14709,0.21
14710,14710,0.0
14711,14711,0.09
14712,14712,0.0
14713,14713,0.45
14714,14714,0.0
14715,14715,0.17
14716,14716,0.05
14717,14717,0.14
14718,14718,0.01
14719,14719,0.0
14720,14720,0.0
14721,14721,0.04
14722,14722,0.02
14723,14723,0.05
14724,14724,0.16
14725,14725,0.2
14726,14726,0.0
14727,14727,0.24
14728,14728,0.18
14729,14729,0.29
14730,14730,0.3
14731,14731,0.0
14732,14732,0.44
14733,14733,0.11
14734,14734,0.04
14735,14735,0.2
14736,14736,0.02
14737,14737,0.11
14738,14738,0.04
14739,14739,0.04
14740,14740,0.29
14741,14741,0.01
14742,14742,0.0
14743,14743,0.0
14744,14744,0.02
14745,14745,0.0
14746,14746,0.04
14747,14747,0.0
14748,14748,0.0
14749,14749,0.03
14750,14750,0.01
14751,14751,0.15
14752,14752,0.34
14753,14753,0.0
14754,14754,0.0
14755,14755,0.0
14756,14756,0.0
14757,14757,0.32
14758,14758,0.32
14759,14759,0.06
14760,14760,0.01
14761,14761,0.0
14762,14762,0.01
14763,14763,0.2
14764,14764,0.05
14765,14765,0.01
14766,14766,0.0
14767,14767,0.0
14768,14768,0.0
14769,14769,0.02
14770,14770,0.08
14771,14771,0.19
14772,14772,0.11
14773,14773,0.27
14774,14774,0.34
14775,14775,0.99
14776,14776,0.08
14777,14777,0.03
14778,14778,0.09
14779,14779,0.0
14780,14780,0.49
14781,14781,0.05
14782,14782,0.03
14783,14783,0.09
14784,14784,0.01
14785,14785,0.17
14786,14786,0.05
14787,14787,0.04
14788,14788,0.0
14789,14789,0.0
14790,14790,0.21
14791,14791,0.0
14792,14792,0.08
14793,14793,0.01
14794,14794,0.02
14795,14795,0.0
14796,14796,0.0
14797,14797,0.12
14798,14798,0.0
14799,14799,0.04
14800,14800,0.0
14801,14801,0.47
14802,14802,0.04
14803,14803,0.17
14804,14804,0.03
14805,14805,0.27
14806,14806,0.01
14807,14807,0.0
14808,14808,0.04
14809,14809,0.06
14810,14810,0.05
14811,14811,0.03
14812,14812,0.02
14813,14813,0.0
14814,14814,0.08
14815,14815,0.01
14816,14816,0.0
14817,14817,0.19
14818,14818,0.0
14819,14819,0.05
14820,14820,0.0
14821,14821,0.09
14822,14822,0.96
14823,14823,0.01
14824,14824,0.03
14825,14825,0.07
14826,14826,0.18
14827,14827,0.0
14828,14828,0.11
14829,14829,0.02
14830,14830,0.01
14831,14831,0.01
14832,14832,0.07
14833,14833,0.0
14834,14834,0.45
14835,14835,0.0
14836,14836,0.06
14837,14837,0.36
14838,14838,0.0
14839,14839,0.0
14840,14840,0.06
14841,14841,0.22
14842,14842,0.05
14843,14843,0.0
14844,14844,0.1
14845,14845,0.0
14846,14846,0.04
14847,14847,0.0
14848,14848,0.0
14849,14849,0.0
14850,14850,0.03
14851,14851,0.31
14852,14852,0.05
